ncessch,schnam,leanm,member,white,totfrl,lstree,lcity,lstate,lzip,coname,type,status,level,latitude,longitude,id,route_id,state_code,through_la,f_system_v,aadt_vn,distance,geom
420014100897,FOLK ARTS-CULTURAL TREASURES CS,FOLK ARTS-CULTURAL TREASURES CS,481,10,402,1023 CALLOWHILL ST,PHILADELPHIA,PA,19123,PHILADELPHIA COUNTY,1,1,1,39.959000,-75.156100,98892,1 67 0676 - 11151,42,4,1,87707,217.30143761,0101000020E6100000F5B9DA8AFDC952C0986E1283C0FA4340
420075300937,WIDENER PARTNERSHIP CS,WIDENER PARTNERSHIP CS,411,7,283,1450 EDGEMONT AVE,CHESTER,PA,19013,DELAWARE COUNTY,1,1,1,39.859200,-75.362500,36580,1 23 0095 - 4198,42,6,1,138297,285.36505271,0101000020E61000003333333333D752C0925CFE43FAED4340
420075906084,TRUEBRIGHT SCIENCE ACADEMY CS,TRUEBRIGHT SCIENCE ACADEMY CS,241,14,127,407 EAST ROOSEVELT BLVD,PHILADELPHIA,PA,19120,PHILADELPHIA COUNTY,1,1,3,40.024900,-75.131000,98592,1 67 0001 - 11119,42,6,3,55283,80.36580488,0101000020E6100000AAF1D24D62C852C0D0D556EC2F034440
420076206103,PLANET ABACUS CS,PLANET ABACUS CS,492,188,273,6649 TULIP ST,PHILADELPHIA,PA,19135,PHILADELPHIA COUNTY,1,1,1,40.021600,-75.045200,98787,1 67 0095 - 11141,42,8,1,177530,294.63176926,0101000020E6100000DE718A8EE4C252C0FBCBEEC9C3024440
420082206949,EASTERN UNIVERSITY ACADEMY CHARTER SCHOO,EASTERN UNIVERSITY ACADEMY CHARTER SCHOOL,363,0,239,3300 HENRY AVE,PHILADELPHIA,PA,19129,PHILADELPHIA COUNTY,1,1,3,40.013100,-75.183900,98583,1 67 0001 - 11119,42,6,2,99130,212.28729129,0101000020E6100000006F8104C5CB52C0EFC9C342AD014440
420082307133,ARISE ACADEMY CHARTER HIGH SCHOOL,ARISE ACADEMY CHARTER HIGH SCHOOL,100,3,97,1118 MARKET ST,PHILADELPHIA,PA,19107,PHILADELPHIA COUNTY,1,1,3,39.949800,-75.143200,98768,1 67 0095 - 11141,42,6,1,157984,204.48293706,0101000020E6100000613255302AC952C0D3DEE00B93F94340
420084307386,OLNEY CHARTER HIGH SCHOOL,OLNEY CHARTER HIGH SCHOOL,1735,27,1331,100 WEST DUNCANNON AVE,PHILADELPHIA,PA,19120,PHILADELPHIA COUNTY,1,1,3,40.028400,-75.121500,98594,1 67 0001 - 11119,42,6,3,50809,288.88249116,0101000020E6100000B29DEFA7C6C752C06B9A779CA2034440
420085607402,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,649,2,109,3301 TASKER ST,PHILADELPHIA,PA,19145,PHILADELPHIA COUNTY,1,1,3,39.934500,-75.199400,98741,1 67 0076 - 11139,42,6,1,95101,48.81194433,0101000020E6100000A2B437F8C2CC52C0560E2DB29DF74340
420086507464,EDUCATION PLUS ACADEMY CYBER CS,EDUCATION PLUS ACADEMY CYBER CS,487,107,0,487 DEVON PARK DR,WAYNE,PA,19087,CHESTER COUNTY,1,1,4,40.075500,-75.413400,24210,1 15 0202 - 2795,42,7,2,87850,139.55374212,0101000020E6100000A60A462575DA52C08B6CE7FBA9094440
420087207491,UNIVERSAL ALCORN CS,UNIVERSAL ALCORN CS,510,2,0,3200 DICKINSON ST,PHILADELPHIA,PA,19146,PHILADELPHIA COUNTY,1,3,1,39.935400,-75.197400,98741,1 67 0076 - 11139,42,6,1,95101,207.71081869,0101000020E6100000BF0E9C33A2CC52C0D656EC2FBBF74340
420486001680,HOOVER EL SCH,CAMP HILL SD,295,237,13,420 SOUTH 24TH ST,CAMP HILL,PA,17011,CUMBERLAND COUNTY,1,1,1,40.235400,-76.924600,33877,1 21 0581 - 15901,42,5,2,87779,271.24850161,0101000020E61000006C787AA52C3B53C03CBD5296211E4440
420540007261,MOUNTAIN VIEW EL SCH,CENTRAL DAUPHIN SD,377,290,93,400 GIBBEL RD,HARRISBURG,PA,17112,DAUPHIN COUNTY,1,1,1,40.323200,-76.800100,35039,1 22 0081 - 56604,42,4,1,70976,191.64179509,0101000020E6100000E561A1D6343353C09A081B9E5E294440
420549004540,NORTH HILLS EL SCH,CENTRAL YORK SD,730,495,312,1330 NORTH HILLS RD,YORK,PA,17406,YORK COUNTY,1,1,2,39.982800,-76.695900,95778,1 66 0030 - 10799,42,4,3,50892,86.91999323,0101000020E6100000545227A0892C53C02041F163CCFD4340
420570000094,CHARTIERS VALLEY MS,CHARTIERS VALLEY SD,739,641,207,50 THOMS RUN RD,BRIDGEVILLE,PA,15017,ALLEGHENY COUNTY,1,1,2,40.378800,-80.102900,1823,1 02 0079 - 175,42,7,1,51166,280.56871452,0101000020E61000008AB0E1E9950654C0C6DCB5847C304440
420570006706,CHARTIERS VALLEY HS,CHARTIERS VALLEY SD,1116,996,269,50 THOMS RUN RD,BRIDGEVILLE,PA,15017,ALLEGHENY COUNTY,1,1,3,40.378900,-80.102700,1823,1 02 0079 - 175,42,7,1,51166,273.75647518,0101000020E6100000265305A3920654C02A3A92CB7F304440
420711001695,SPORTING HILL EL SCH,CUMBERLAND VALLEY SD,621,478,129,210 SOUTH SPORTING HILL RD,MECHANICSBURG,PA,17050,CUMBERLAND COUNTY,1,1,1,40.234400,-76.974600,33869,1 21 0581 - 15901,42,4,2,53453,184.0041799,0101000020E61000009FABADD85F3E53C05917B7D1001E4440
420711001696,SHAULL EL SCH,CUMBERLAND VALLEY SD,615,497,51,1 SHAULL DR,ENOLA,PA,17025,CUMBERLAND COUNTY,1,1,1,40.284900,-76.985400,33635,1 21 0081 - 3835,42,6,1,71083,255.89150517,0101000020E61000009E5E29CB103F53C0B1506B9A77244440
420771000308,DOWNINGTON MS,DOWNINGTOWN AREA SD,1350,1188,122,115 ROCK RAYMOND RD,DOWNINGTOWN,PA,19335,CHESTER COUNTY,1,1,2,40.013500,-75.718300,23845,1 15 0030 - 2768,42,6,2,74151,232.92260339,0101000020E6100000E02D90A0F8ED52C07D3F355EBA014440
421062000157,EVERGREEN EL SCH,GATEWAY SD,257,108,109,3831 EVERGREEN DR,MONROEVILLE,PA,15146,ALLEGHENY COUNTY,1,1,1,40.446000,-79.771700,2158,1 02 0376 - 66092,42,6,1,51843,143.5193658,0101000020E6100000AF94658863F153C00C022B8716394440
421062000167,GATEWAY MS,GATEWAY SD,562,355,221,4450 OLD WILLIAM PENN HWY,MONROEVILLE,PA,15146,ALLEGHENY COUNTY,1,1,2,40.443800,-79.760900,2159,1 02 0376 - 66092,42,6,1,51843,240.40506787,0101000020E6100000B1E1E995B2F053C07FFB3A70CE384440
421851000476,SPRINGHOUSE MS,PARKLAND SD,1208,834,213,1200 SPRINGHOUSE RD,ALLENTOWN,PA,18104,LEHIGH COUNTY,1,1,2,40.605700,-75.549000,58006,1 39 0022 - 6525,42,4,2,76460,178.39619846,0101000020E61000004260E5D022E352C0F697DD93874D4440
421899003653,SHARSWOOD GEORGE SCH,PHILADELPHIA CITY SD,542,308,504,2300 SOUTH 2ND ST,PHILADELPHIA,PA,19148,PHILADELPHIA COUNTY,1,1,1,39.918700,-75.151100,98762,1 67 0095 - 11141,42,6,1,116907,283.57077379,0101000020E61000003D9B559FABC952C0E86A2BF697F54340
421899003727,STEEL EDWARD SCH,PHILADELPHIA CITY SD,544,3,518,4301 WAYNE AVE,PHILADELPHIA,PA,19140,PHILADELPHIA COUNTY,1,1,1,40.018500,-75.157400,98588,1 67 0001 - 11119,42,4,2,90362,231.21530793,0101000020E6100000FC1873D712CA52C0EE7C3F355E024440
421899006823,AMY AT MARTIN,PHILADELPHIA CITY SD,387,182,384,3380 RICHMOND ST,PHILADELPHIA,PA,19134,PHILADELPHIA COUNTY,1,1,2,39.985600,-75.097200,98777,1 67 0095 - 11141,42,8,1,170697,184.22818424,0101000020E6100000F54A598638C652C003780B2428FE4340
421917006747,PITTSBURGH WHITTIER K-5,PITTSBURGH SD,266,162,188,150 MERIDAN ST,PITTSBURGH,PA,15211,ALLEGHENY COUNTY,1,1,1,40.436100,-80.019000,2115,1 02 0376 - 66092,42,4,1,79208,125.20449065,0101000020E6100000F0A7C64B370154C08FE4F21FD2374440
421947003332,RIDGE PARK EL SCH,COLONIAL SD,392,318,59,200 KARRS LN,CONSHOHOCKEN,PA,19428,MONTGOMERY COUNTY,1,1,1,40.098000,-75.289900,68934,1 46 0476 - 7703,42,6,1,108152,289.27278423,0101000020E610000011C7BAB88DD252C0068195438B0C4440
422004000844,GLENSIDE EL SCH,READING SD,432,13,406,500 LACKAWANNA ST,READING,PA,19601,BERKS COUNTY,1,1,1,40.357400,-75.949200,9663,1 06 0012 - 24752,42,4,2,59185,159.01466971,0101000020E61000003F575BB1BFFC52C092CB7F48BF2D4440
422055001937,ROSE TREE EL SCH,ROSE TREE MEDIA SD,327,270,27,1101 FIRST AVE,MEDIA,PA,19063,DELAWARE COUNTY,1,1,1,39.933800,-75.387400,36440,1 23 0001 - 4185,42,4,2,54690,296.70966435,0101000020E61000001B9E5E29CBD852C09D8026C286F74340
422439005251,FORT WASHINGTON EL SCH,UPPER DUBLIN SD,504,397,39,HIGHLAND AND,FORT WASHINGTON,PA,19034,MONTGOMERY COUNTY,1,1,1,40.147000,-75.201900,68776,1 46 0309 - 7688,42,4,2,53404,233.7687369,0101000020E6100000FE43FAEDEBCC52C0894160E5D0124440
422529001454,FERN HILL EL SCH,WEST CHESTER AREA SD,495,374,101,915 LINCOLN AVE,WEST CHESTER,PA,19380,CHESTER COUNTY,1,1,1,39.975600,-75.588500,24170,1 15 0202 - 2795,42,6,2,74156,284.80694156,0101000020E61000008B6CE7FBA9E552C022FDF675E0FC4340
422583001741,ALLEN MS,WEST SHORE SD,534,445,132,4225 GETTYSBURG RD,CAMP HILL,PA,17011,CUMBERLAND COUNTY,1,1,2,40.215900,-76.950000,33455,1 21 0015 - 3826,42,5,2,53771,263.17467472,0101000020E6100000CDCCCCCCCC3C53C06B9A779CA21B4440
422583004583,FISHING CREEK EL SCH,WEST SHORE SD,493,440,109,510 FISHING CREEK RD,LEWISBERRY,PA,17339,YORK COUNTY,1,1,1,40.179400,-76.840200,96029,1 66 0083 - 10810,42,6,1,64251,229.97095214,0101000020E6100000598638D6C53553C082734694F6164440
440000100380,R.I. SCHOOL FOR THE DEAF,R.I. SCH FOR THE DEAF,61,29,39,ONE CORLISS PARK,PROVIDENCE,RI,02908,PROVIDENCE COUNTY,2,1,4,41.850600,-71.427100,2620,5100,44,4,2,70675,275.48382851,0101000020E6100000C8073D9B55DB51C022FDF675E0EC4440
440000500271,URBAN COLLABORATIVE PROGRAM,URBAN COLLABORATIVE,137,10,123,75 CARPENTER ST,PROVIDENCE,RI,02903,PROVIDENCE COUNTY,1,1,2,41.820900,-71.421700,3034,6400,44,8,1,162170,138.43031596,0101000020E6100000492EFF21FDDA51C0A9A44E4013E94440
440024000068,W. R. DUTEMPLE SCHOOL,CRANSTON,326,153,169,32 GARDEN ST,CRANSTON,RI,02910,PROVIDENCE COUNTY,1,1,1,41.780900,-71.430700,3463,900,44,4,2,60800,182.52947487,0101000020E6100000C898BB9690DB51C024B9FC87F4E34440
440027000070,ASHTON SCHOOL,CUMBERLAND,258,211,51,130 SCOTT RD,CUMBERLAND,RI,02864,PROVIDENCE COUNTY,1,1,1,41.947500,-71.427800,3117,6800,44,6,1,52858,147.22829861,0101000020E6100000A54E401361DB51C0E17A14AE47F94440
440027000188,CUMBERLAND PRESCHOOL CENTER,CUMBERLAND,78,59,9,130 SCOTT RD,CUMBERLAND,RI,02864,PROVIDENCE COUNTY,1,1,1,41.947500,-71.427900,3117,6800,44,6,1,52858,142.72982539,0101000020E6100000567DAEB662DB51C0E17A14AE47F94440
440030000086,EAST GREENWICH HIGH,EAST GREENWICH,729,617,47,300 AVENGER DR,EAST GREENWICH,RI,02818,KENT COUNTY,1,1,3,41.638900,-71.483600,1796,400,44,6,2,76200,292.29264669,0101000020E61000001E166A4DF3DE51C00BB5A679C7D14440
440033000109,EMMA G. WHITEKNACT SCHOOL,EAST PROVIDENCE,275,160,173,261 GROSVENOR AVE,EAST PROVIDENCE,RI,02914,PROVIDENCE COUNTY,1,1,1,41.815900,-71.364800,3073,6600,44,6,1,121000,259.31366177,0101000020E61000002C6519E258D751C0386744696FE84440
440078000179,MARIEVILLE SCHOOL,NORTH PROVIDENCE,257,121,163,1135 MINERAL SPRING AVE,NORTH PROVIDENCE,RI,02904,PROVIDENCE COUNTY,1,1,1,41.868900,-71.428700,2621,5100,44,4,2,69100,178.7572264,0101000020E6100000E5F21FD26FDB51C048BF7D1D38EF4440
440084000202,WILLIAM E. TOLMAN HIGH,PAWTUCKET,1034,368,765,150 EXCHANGE ST,PAWTUCKET,RI,02860,PROVIDENCE COUNTY,1,1,3,41.880400,-71.380600,3044,6400,44,6,1,93788,233.78130371,0101000020E6100000E3361AC05BD851C0FFB27BF2B0F04440
440090000055,ACADEMY FOR CAREER EXPLORATION,PROVIDENCE,168,7,131,130 BROADWAY,PROVIDENCE,RI,02903,PROVIDENCE COUNTY,4,1,3,41.821300,-71.421300,3034,6400,44,8,1,162170,97.37930461,0101000020E610000082734694F6DA51C0371AC05B20E94440
440090000156,CORNEL YOUNG & CHARLOTTE WOODS,PROVIDENCE,693,32,592,674 PRAIRIE AVE,PROVIDENCE,RI,02905,PROVIDENCE COUNTY,1,1,1,41.796700,-71.409900,3031,6400,44,8,1,155500,248.95942689,0101000020E610000058A835CD3BDA51C0925CFE43FAE54440
440090000213,ASA MESSER EL. SCHOOL,PROVIDENCE,625,26,547,1655 WESTMINSTER ST,PROVIDENCE,RI,02909,PROVIDENCE COUNTY,1,1,1,41.816300,-71.437300,2865,600,44,6,2,96915,176.610364,0101000020E61000009CA223B9FCDB51C0C6DCB5847CE84440
440090000218,CLASSICAL HIGH SCHOOL,PROVIDENCE,1119,297,688,770 WESTMINSTER ST,PROVIDENCE,RI,02903,PROVIDENCE COUNTY,1,1,3,41.817500,-71.420700,3034,6400,44,8,1,162170,259.16814306,0101000020E6100000575BB1BFECDA51C0713D0AD7A3E84440
440090000221,VARTAN GREGORIAN EL. SCHOOL,PROVIDENCE,433,176,215,455 WICKENDEN ST,PROVIDENCE,RI,02903,PROVIDENCE COUNTY,1,1,1,41.819600,-71.393900,3070,6600,44,6,1,141795,104.86245529,0101000020E61000003E7958A835D951C09BE61DA7E8E84440
440090000401,ESEK HOPKINS MIDDLE,PROVIDENCE,607,61,513,480 CHARLES ST,PROVIDENCE,RI,02904,PROVIDENCE COUNTY,1,1,2,41.847800,-71.419900,2619,5100,44,4,2,67153,183.17781811,0101000020E6100000C9E53FA4DFDA51C03FC6DCB584EC4440
450144000200,EDMUND A. BURNS ELEMENTARY,CHARLESTON 01,526,19,502,3750 DORCHESTER RD,NORTH CHARLESTON,SC,29405,CHARLESTON COUNTY,1,1,1,32.854200,-79.991600,21606,10010002600E,45,6,1,92300,285.0365941,0101000020E6100000ACADD85F76FF53C0211FF46C566D4040
450144000211,MIDLAND PARK PRIMARY,CHARLESTON 01,429,40,400,2415 MIDLAND PARK RD,NORTH CHARLESTON,SC,29406,CHARLESTON COUNTY,1,1,1,32.920400,-80.041100,21594,10010002600E,45,6,1,129800,297.38458763,0101000020E610000066F7E461A10254C0849ECDAACF754040
450144000213,MITCHELL ELEMENTARY,CHARLESTON 01,382,4,358,2 PERRY ST,CHARLESTON,SC,29403,CHARLESTON COUNTY,1,1,1,32.794600,-79.947700,21687,10020001700N,45,8,3,63300,65.31048065,0101000020E6100000D49AE61DA7FC53C068B3EA73B5654040
450144000838,CHARLESTON DEVELOPMENT ACADEMY,CHARLESTON 01,199,0,150,233 LINE ST,CHARLESTON,SC,29403,CHARLESTON COUNTY,1,1,1,32.790500,-79.954200,21687,10020001700N,45,8,3,63300,294.39526718,0101000020E6100000F775E09C11FD53C077BE9F1A2F654040
450144000857,GREGG MATHIS CHARTER HIGH (YOUTHBUILD),CHARLESTON 01,79,2,72,2872 AZALEA DR,CHARLESTON,SC,29405,CHARLESTON COUNTY,1,1,3,32.844500,-79.972400,21608,10010002600E,45,6,1,89100,248.30983668,0101000020E610000058A835CD3BFE53C06ABC7493186C4040
450144001211,NORTHWOODS MIDDLE,CHARLESTON 01,939,108,842,7763 NORTHSIDE DR,NORTH CHARLESTON,SC,29420,CHARLESTON COUNTY,1,1,2,32.941600,-80.052100,21590,10010002600E,45,6,1,155100,42.74161918,0101000020E6100000C8073D9B550354C0F1F44A5986784040
450144001562,PINEHURST ELEMENTARY,CHARLESTON 01,507,43,491,7753 NORTHSIDE DR,NORTH CHARLESTON,SC,29420,CHARLESTON COUNTY,1,1,1,32.941400,-80.052000,21590,10010002600E,45,6,1,155100,46.11437758,0101000020E610000017D9CEF7530354C02A3A92CB7F784040
450231001335,OVERBROOK CHILD DEVELOPMENT CENTER,GREENVILLE 01,809,259,648,111 LAURENS RD,GREENVILLE,SC,29607,GREENVILLE COUNTY,1,1,1,34.852900,-82.380400,46406,23010038500N,45,6,1,63500,150.5670439,0101000020E61000007FD93D79589854C01361C3D32B6D4140
450249000906,BRIDGEWATER ACADEMY CHARTER,HORRY 01,122,50,1,191 RIVER LANDING BLVD,MYRTLE BEACH,SC,29579,HORRY COUNTY,1,1,1,33.716200,-78.923700,56987,26020050100S,45,4,3,70700,66.03560203,0101000020E61000002CD49AE61DBB53C096B20C71ACDB4040
450249001595,PALMETTO ACADEMY OF LEARNING MOTORSPORTS (PALM),HORRY 01,83,73,23,136 RODEO DR,MYRTLE BEACH,SC,29579,HORRY COUNTY,1,1,3,33.747200,-78.959400,56979,26020050100S,45,4,3,53464,112.96143707,0101000020E610000013F241CF66BD53C01DC9E53FA4DF4040
450270001569,MEADOW GLEN ELEMENTARY,LEXINGTON 01,851,567,210,510 GINNY LN,LEXINGTON,SC,29072,LEXINGTON COUNTY,1,1,1,34.004400,-81.166600,67655,32010002000E,45,4,1,60000,46.08630636,0101000020E6100000DFE00B93A94A54C01B0DE02D90004140
450270001578,MEADOW GLEN MIDDLE,LEXINGTON 01,926,714,192,440 GINNY LN,LEXINGTON,SC,29072,LEXINGTON COUNTY,1,1,2,34.005900,-81.162900,67656,32010002000E,45,6,1,60000,45.71420845,0101000020E61000002D211FF46C4A54C0F085C954C1004140
450282000754,DUTCH FORK ELEMENTARY,LEXINGTON 05,547,198,286,7900 BROAD RIVER RD,IRMO,SC,29063,RICHLAND COUNTY,1,1,1,34.103200,-81.182500,85891,40010002600E,45,4,1,50400,220.57987029,0101000020E610000048E17A14AE4B54C03E7958A8350D4140
450390101513,SC VIRTUAL CHARTER SCHOOL,SC PUBLIC CHARTER SCHOOL DISTRICT,3733,2865,2114,140 STONERIDGE DR,COLUMBIA,SC,29210,RICHLAND COUNTY,1,1,4,34.014500,-81.072300,85966,40010012600E,45,8,1,71700,263.20427311,0101000020E61000000DE02D90A04454C060E5D022DB014140
450390101520,SC CONNECTIONS ACADEMY,SC PUBLIC CHARTER SCHOOL DISTRICT,3331,2640,1442,220 STONERIDGE DR,COLUMBIA,SC,29210,RICHLAND COUNTY,1,1,4,34.014700,-81.079300,85965,40010012600E,45,8,1,71700,166.68275995,0101000020E6100000A9A44E40134554C027A089B0E1014140
470014801012,AIRWAYS MIDDLE SCHOOL,SHELBY CO,276,2,266,2601 KETCHUM RD,MEMPHIS,TN,38118,SHELBY COUNTY,1,5,2,35.078300,-89.975300,145716,79I0240001,47,8,1,148110,197.60237806,0101000020E61000007CF2B0506B7E56C06EA301BC058A4140
470014801018,BELLEVUE MIDDLE SCHOOL,SHELBY CO,481,10,377,575 SOUTH BELLEVUE,MEMPHIS,TN,38104,SHELBY COUNTY,1,5,2,35.131000,-90.021200,145614,79I0240001,47,6,1,97290,263.6848666,0101000020E610000036AB3E575B8156C054E3A59BC4904140
470014801023,BRUCE ELEMENTARY,SHELBY CO,370,6,344,581 SOUTH BELLEVUE BL,MEMPHIS,TN,38104,SHELBY COUNTY,1,5,1,35.131200,-90.022300,145614,79I0240001,47,6,1,97290,173.4015301,0101000020E6100000DAACFA5C6D8156C01B9E5E29CB904140
470014801026,CARNES ELEMENTARY,SHELBY CO,270,2,262,943 J. WEST WILLIAMS LA,MEMPHIS,TN,38105,SHELBY COUNTY,1,5,1,35.151000,-90.028400,144786,79I0040001,47,6,1,79910,160.10708427,0101000020E610000036CD3B4ED18156C017D9CEF753934140
470014801043,CUMMINGS SCHOOL,SHELBY CO,608,4,562,1037 CUMMINGS ST,MEMPHIS,TN,38106,SHELBY COUNTY,1,5,1,35.118900,-90.027600,145628,79I0240001,47,6,1,97290,129.39270343,0101000020E6100000A857CA32C48156C048BF7D1D388F4140
470014801071,GORDON ELEMENTARY,SHELBY CO,305,1,291,815 BREEDLOVE,MEMPHIS,TN,38107,SHELBY COUNTY,1,5,1,35.161700,-90.022800,144804,79I0040001,47,3,1,116360,274.28450289,0101000020E61000005396218E758156C0B1E1E995B2944140
470014801125,NORTHSIDE HIGH SCHOOL,SHELBY CO,292,1,271,1212 VOLLINTINE,MEMPHIS,TN,38107,SHELBY COUNTY,1,5,3,35.165400,-90.016700,144809,79I0040001,47,6,1,116360,181.06733638,0101000020E6100000F775E09C118156C01361C3D32B954140
470014801128,OAKSHIRE ELEMENTARY,SHELBY CO,482,1,449,1765 EAST HOLMES RD,MEMPHIS,TN,38116,SHELBY COUNTY,1,5,1,35.005000,-90.004300,145348,79I0055001,47,8,1,77690,169.01005671,0101000020E6100000DCD78173468056C0713D0AD7A3804140
470014801141,BALMORAL RIDGEWAY ELEMENTARY,SHELBY CO,320,24,243,5905 GROSVENOR AV,MEMPHIS,TN,38119,SHELBY COUNTY,1,5,1,35.079700,-89.866700,149185,79SR385001,47,6,2,130720,290.78063541,0101000020E61000005DDC4603787756C0E0BE0E9C338A4140
470014801626,ROBERT R. CHURCH ELEMENTARY SCHOOL,SHELBY CO,725,1,700,4100 MILL BRANCH RD,MEMPHIS,TN,38116,SHELBY COUNTY,1,5,1,35.037200,-90.005200,145380,79I0055001,47,8,1,87060,220.97976195,0101000020E61000001C7C6132558056C0A2B437F8C2844140
470014801939,A. MACEO WALKER MIDDLE SCHOOL,SHELBY CO,448,1,420,1900 EAST RAINES RD,MEMPHIS,TN,38116,SHELBY COUNTY,1,5,2,35.036500,-90.001100,145379,79I0055001,47,8,1,87060,130.69915731,0101000020E6100000A301BC05128056C0E9263108AC844140
470014802189,MCS PREP SCHOOL - SOUTHWEST,SHELBY CO,177,0,160,1237 COLLEGE ST,MEMPHIS,TN,38106,SHELBY COUNTY,1,5,3,35.113000,-90.030800,145632,79I0240001,47,6,1,97290,171.3976801,0101000020E6100000E02D90A0F88156C05839B4C8768E4140
470014802191,MCS PREP SCHOOL - NORTHEAST,SHELBY CO,120,3,103,968 NORTH MENDENHALL,MEMPHIS,TN,38122,SHELBY COUNTY,1,5,3,35.157800,-89.896300,144952,79I0040001,47,6,1,99190,175.43882222,0101000020E6100000E8D9ACFA5C7956C087A757CA32944140
470014802329,THURGOOD MARSHALL HIGH SCHOOL OF CAREER DEVELOPMEN,SHELBY CO,69,0,0,1212 VOLLINTINE,MEMPHIS,TN,38107,SHELBY COUNTY,1,3,3,35.165400,-90.016700,144809,79I0040001,47,6,1,116360,181.06733638,0101000020E6100000F775E09C118156C01361C3D32B954140
470014802331,THURGOOD MARSHALL MIDDLE SCHOOL OF CAREER DEVELOPM,SHELBY CO,13,0,0,1212 VOLLINTINE,MEMPHIS,TN,38107,SHELBY COUNTY,1,3,2,35.165400,-90.016700,144809,79I0040001,47,6,1,116360,181.06733638,0101000020E6100000F775E09C118156C01361C3D32B954140
470159000759,THE HOWARD SCHOOL,HAMILTON COUNTY,559,36,529,2500 SOUTH MARKET ST,CHATTANOOGA,TN,37408,HAMILTON COUNTY,1,1,3,35.026600,-85.310300,60008,33I0024002,47,6,1,111300,227.95602761,0101000020E6100000B9FC87F4DB5355C06C09F9A067834140
470222000321,KNOX COUNTY ADULT HIGH SCHOOL,KNOX COUNTY,43,23,0,101 EAST 5TH AV,KNOXVILLE,TN,37917,KNOX COUNTY,1,1,3,35.974400,-83.921400,86147,47I0040001,47,6,1,137340,157.55786109,0101000020E610000034A2B437F8FA54C0789CA223B9FC4140
470222000804,POND GAP ELEMENTARY,KNOX COUNTY,317,132,281,1400 HOLLYWOOD DR,KNOXVILLE,TN,37909,KNOX COUNTY,1,1,1,35.952000,-83.983900,86087,47I0040001,47,10,1,191470,152.05190771,0101000020E610000034A2B437F8FE54C060E5D022DBF94140
470318000299,W.A. BASS ALTERNATIVE LEARNING CENTER,DAVIDSON COUNTY,78,7,67,5200 DELAWARE AV,NASHVILLE,TN,37209,DAVIDSON COUNTY,4,1,3,36.154600,-86.851300,29428,19I0040001,47,8,1,125900,134.30346566,0101000020E61000006DC5FEB27BB655C016FBCBEEC9134240
470318001052,ANTIOCH MIDDLE SCHOOL,DAVIDSON COUNTY,697,176,589,5050 BLUE HOLE RD,ANTIOCH,TN,37013,DAVIDSON COUNTY,1,1,2,36.055200,-86.671700,29087,19I0024001,47,8,1,158990,213.53856841,0101000020E6100000492EFF21FDAA55C09E5E29CB10074240
470318001267,BUENA VISTA ELEMENTARY ENHANCED OPTION,DAVIDSON COUNTY,355,15,338,1531 9TH AVE NORTH,NASHVILLE,TN,37208,DAVIDSON COUNTY,1,1,1,36.177700,-86.798500,29942,19I0065001,47,6,1,99160,200.7832551,0101000020E6100000C976BE9F1AB355C0E63FA4DFBE164240
470318001273,CHADWELL ELEMENTARY,DAVIDSON COUNTY,337,69,306,321 PORT DR,MADISON,TN,37115,DAVIDSON COUNTY,1,1,1,36.256600,-86.741200,30024,19I0065001,47,11,1,148470,265.67429905,0101000020E6100000E5F21FD26FAF55C0A913D044D8204240
470318001275,COCKRILL ELEMENTARY,DAVIDSON COUNTY,497,177,464,4701 INDIANA AV,NASHVILLE,TN,37209,DAVIDSON COUNTY,1,1,1,36.155800,-86.845000,29436,19I0040001,47,8,1,132690,293.79135975,0101000020E6100000AE47E17A14B655C0C05B2041F1134240
470318001306,GOWER ELEMENTARY,DAVIDSON COUNTY,664,392,316,650 OLD HICKORY BL,NASHVILLE,TN,37209,DAVIDSON COUNTY,1,1,1,36.115400,-86.921600,29359,19I0040001,47,6,1,84260,274.02666062,0101000020E610000097FF907EFBBA55C0ADFA5C6DC50E4240
470318001350,NAPIER ELEMENTARY ENHANCEMENT OPTION,DAVIDSON COUNTY,458,14,443,60 FAIRFIELD AV,NASHVILLE,TN,37210,DAVIDSON COUNTY,1,1,1,36.150100,-86.755700,29553,19I0040001,47,8,1,175560,287.42082333,0101000020E6100000956588635DB055C097900F7A36134240
470318001702,JONES PAIDEIA ELEMENTARY MAGNET,DAVIDSON COUNTY,374,12,257,1800 9TH AV,NASHVILLE,TN,37208,DAVIDSON COUNTY,1,1,1,36.181300,-86.801300,29944,19I0065001,47,6,1,99160,121.81904726,0101000020E61000003A92CB7F48B355C0E561A1D634174240
470318002122,LEAD ACADEMY,DAVIDSON COUNTY,568,48,461,1704 HEIMAN ST,NASHVILLE,TN,37209,DAVIDSON COUNTY,1,1,4,36.172300,-86.805500,29480,19I0040001,47,6,1,90520,219.3408921,0101000020E6100000643BDF4F8DB355C0E78C28ED0D164240
470318002125,W. A. BASS ADULT HIGH SCHOOL,DAVIDSON COUNTY,232,29,0,5300 DELAWARE AV,NASHVILLE,TN,37209,DAVIDSON COUNTY,1,1,3,36.154500,-86.839400,29439,19I0040001,47,8,1,132690,71.90203783,0101000020E6100000CB10C7BAB8B555C0B29DEFA7C6134240
